[INFO ] [2021-06-19 21:17:40,280] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-21 01:04:02,885] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-21 01:04:05,245] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-21 01:04:05,307]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 01:04:05,312] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-21 01:04:05,825] User_02_Login - Step 02: Enter to Email textbox with value testing4754@live.com
[INFO ] [2021-07-21 01:04:05,983] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 01:04:06,133] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-21 01:04:07,761] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-21 01:04:07,842]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 01:04:07,845] Post-Condition: Close browser 'chrome'
[INFO ] [2021-07-21 01:04:07,848] OS name = windows 7
[INFO ] [2021-07-21 01:07:56,057] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-21 01:08:07,224] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-21 01:08:07,412]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 01:08:07,416] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-21 01:08:10,325] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-21 01:08:10,455] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-21 01:08:10,655] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-21 01:08:10,815] User_01_Register - Step 06: Enter to Email textbox with value testing38769@live.com
[INFO ] [2021-07-21 01:08:11,212] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 01:08:11,455] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-21 01:08:11,615] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-21 01:08:15,910] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-21 01:08:15,978]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 01:08:15,978] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-21 01:08:17,282] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-21 01:08:17,361]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 01:08:17,366] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-21 01:08:19,605] User_02_Login - Step 02: Enter to Email textbox with value testing38769@live.com
[INFO ] [2021-07-21 01:08:19,772] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 01:08:19,923] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-21 01:08:23,110] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-21 01:08:23,200]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 01:08:23,202] Post-Condition: Close browser 'chrome'
[INFO ] [2021-07-21 01:08:23,207] OS name = windows 7
[INFO ] [2021-07-21 11:28:00,232] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-21 11:28:12,885] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-21 11:28:13,536]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:28:13,539] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-21 11:28:16,494] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-21 11:28:16,611] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-21 11:28:16,844] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-21 11:28:17,028] User_01_Register - Step 06: Enter to Email textbox with value testing28874@live.com
[INFO ] [2021-07-21 11:28:17,228] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 11:28:17,454] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-21 11:28:17,643] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-21 11:28:22,002] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-21 11:28:22,064]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:28:22,065] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-21 11:28:26,660] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-21 11:28:26,738]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:28:26,744] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-21 11:28:27,517] User_02_Login - Step 02: Enter to Email textbox with value testing28874@live.com
[INFO ] [2021-07-21 11:28:27,720] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 11:28:27,905] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-21 11:28:32,648] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-21 11:28:32,718]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:28:32,720] Post-Condition: Close browser 'chrome'
[INFO ] [2021-07-21 11:28:32,725] OS name = windows 7
[INFO ] [2021-07-21 11:30:48,908] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-21 11:30:59,113] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-21 11:30:59,288]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:30:59,291] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-21 11:31:02,140] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-21 11:31:02,247] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-21 11:31:02,458] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-21 11:31:02,655] User_01_Register - Step 06: Enter to Email textbox with value testing44292@live.com
[INFO ] [2021-07-21 11:31:02,839] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 11:31:03,018] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-21 11:31:03,179] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-21 11:31:07,437] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-21 11:31:07,500]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:31:07,500] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-21 11:31:12,221] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-21 11:31:12,294]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:31:12,297] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-21 11:31:13,064] User_02_Login - Step 02: Enter to Email textbox with value testing44292@live.com
[INFO ] [2021-07-21 11:31:13,235] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 11:31:13,390] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-21 11:31:16,557] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-21 11:31:16,624]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:31:16,627] Post-Condition: Close browser 'chrome'
[INFO ] [2021-07-21 11:31:16,633] OS name = windows 7
[INFO ] [2021-07-21 11:35:12,825] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-21 11:35:23,190] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-21 11:35:23,343]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:35:23,346] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-21 11:35:26,133] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-21 11:35:26,241] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-21 11:35:26,416] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-21 11:35:26,585] User_01_Register - Step 06: Enter to Email textbox with value testing96673@live.com
[INFO ] [2021-07-21 11:35:26,777] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 11:35:26,963] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-21 11:35:27,126] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-21 11:35:31,435] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-21 11:35:31,518]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:35:31,518] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-21 11:35:34,389] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-21 11:35:34,459]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:35:34,463] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-21 11:35:36,682] User_02_Login - Step 02: Enter to Email textbox with value testing96673@live.com
[INFO ] [2021-07-21 11:35:36,855] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 11:35:37,004] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-21 11:35:38,384] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-21 11:35:38,445]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:35:38,448] Post-Condition: Close browser 'chrome'
[INFO ] [2021-07-21 11:35:38,452] OS name = windows 7
[INFO ] [2021-07-21 11:36:55,496] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-21 11:37:05,587] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-21 11:37:05,752]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:37:05,756] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-21 11:37:08,561] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-21 11:37:08,665] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-21 11:37:08,830] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-21 11:37:09,007] User_01_Register - Step 06: Enter to Email textbox with value testing66059@live.com
[INFO ] [2021-07-21 11:37:09,198] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 11:37:09,379] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-21 11:37:09,539] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-21 11:37:13,902] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-21 11:37:13,990]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:37:13,990] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-21 11:37:15,384] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-21 11:37:15,459]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:37:15,464] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-21 11:37:16,233] User_02_Login - Step 02: Enter to Email textbox with value testing66059@live.com
[INFO ] [2021-07-21 11:37:16,421] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 11:37:16,585] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-21 11:37:21,307] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-21 11:37:21,372]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:37:21,376] Post-Condition: Close browser 'chrome'
[INFO ] [2021-07-21 11:37:21,380] OS name = windows 7
[INFO ] [2021-07-21 11:40:46,279] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-07-21 11:40:56,534] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-07-21 11:40:56,695]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:40:56,699] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-07-21 11:40:59,537] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-07-21 11:40:59,649] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-07-21 11:40:59,825] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-07-21 11:41:00,002] User_01_Register - Step 06: Enter to Email textbox with value testing57604@live.com
[INFO ] [2021-07-21 11:41:00,237] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 11:41:00,414] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-07-21 11:41:00,594] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-07-21 11:41:05,054] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-07-21 11:41:05,121]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:41:05,121] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-07-21 11:41:07,985] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-07-21 11:41:08,053]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:41:08,058] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-07-21 11:41:10,302] User_02_Login - Step 02: Enter to Email textbox with value testing57604@live.com
[INFO ] [2021-07-21 11:41:10,459] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-07-21 11:41:10,603] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-07-21 11:41:13,380] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-07-21 11:41:13,456]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-07-21 11:41:13,459] Post-Condition: Close browser 'chrome'
[INFO ] [2021-07-21 11:41:13,464] OS name = windows 7
[INFO ] [2021-07-21 11:45:10,922] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-05 15:46:10,655] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-05 15:46:25,381] User_01_Register2 - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-05 15:46:25,612]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-05 15:46:25,614] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-05 15:46:27,113] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-05 15:46:27,237] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-08-05 15:46:27,447] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-08-05 15:46:27,603] User_01_Register - Step 06: Enter to Email textbox with value testing10652@live.com
[INFO ] [2021-08-05 15:46:27,811] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-08-05 15:46:27,991] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-08-05 15:46:28,149] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-05 15:46:30,260] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-08-05 15:46:30,330]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-05 15:46:30,330] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-08-05 15:46:32,828] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-08-05 15:46:32,974]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-05 15:46:32,979] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-08-05 15:46:33,514] User_02_Login - Step 02: Enter to Email textbox with value testing10652@live.com
[INFO ] [2021-08-05 15:46:33,685] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-08-05 15:46:33,840] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-08-05 15:46:35,631] User_02_Login - Step 05: Verify Home Page displayed
